fecha,volumen,variedad,zona,volumen_log,region,precio_promedio_kg,indice_precio_diesel,lluvia_hoy,dias_con_helada_en_cultivo,T2M,T2M_MIN,T2M_MAX
2025-08-14,1.0,Papa Blanca,huaral,0.6931471805599453,lima,1.28,91.8933,0.0,0.0,17.87,16.29,19.68
2025-08-14,14.0,Papa Canchan,canta,2.70805020110221,lima,1.2,91.8933,0.83,0.0,15.0,10.49,21.01
2025-08-14,22.0,Papa Yungay,barranca,3.1354942159291497,lima,1.28,91.8933,0.0,0.0,16.02,12.09,21.93
2025-08-14,65.0,Papa Yungay,tarma,4.189654742026425,junin,1.28,91.8933,0.0,0.0,8.31,4.76,13.84
2025-08-14,54.0,Papa Canchan,tarma,4.007333185232471,junin,1.2,91.8933,0.0,0.0,8.31,4.76,13.84
2025-08-14,200.0,Papa Blanca,tarma,5.303304908059076,junin,1.28,91.8933,0.0,0.0,8.31,4.76,13.84
2025-08-14,24.0,Papa Blanca,junin,3.218875824868201,junin,1.28,91.8933,0.0,5.0,5.3,1.26,11.84
2025-08-14,46.0,Papa Yungay,jauja,3.8501476017100575,junin,1.28,91.8933,1.52,1.0,5.25,0.51,11.89
2025-08-14,79.0,Papa Blanca,jauja,4.382026634673881,junin,1.28,91.8933,1.52,1.0,5.25,0.51,11.89
2025-08-14,19.0,Papa Yungay,huancayo,2.995732273553991,junin,1.28,91.8933,0.0,0.0,7.07,3.16,13.07
2025-08-14,87.0,Papa Huayro,huancayo,4.477336814478207,junin,1.73,91.8933,0.0,0.0,7.07,3.16,13.07
2025-08-14,30.0,Papa Canchan,huancayo,3.4339872044851463,junin,1.2,91.8933,0.0,0.0,7.07,3.16,13.07
2025-08-14,190.0,Papa Blanca,huancayo,5.25227342804663,junin,1.28,91.8933,0.0,0.0,7.07,3.16,13.07
2025-08-14,32.0,Papa Blanca,pisco,3.49650756146648,ica,1.28,91.8933,0.0,0.0,17.0,13.95,21.3
2025-08-14,194.0,Papa Yungay,nazca,5.272999558563747,ica,1.28,91.8933,0.0,0.0,16.46,11.1,23.02
2025-08-14,21.0,Papa Unica,nazca,3.091042453358316,ica,0.93,91.8933,0.0,0.0,16.46,11.1,23.02
2025-08-14,27.0,Papa Canchan,nazca,3.332204510175204,ica,1.2,91.8933,0.0,0.0,16.46,11.1,23.02
2025-08-14,31.0,Papa Blanca,nazca,3.4657359027997265,ica,1.28,91.8933,0.0,0.0,16.46,11.1,23.02
2025-08-14,19.0,Papa Yungay,ica,2.995732273553991,ica,1.28,91.8933,0.0,0.0,17.04,11.8,23.63
2025-08-14,35.0,Papa Unica,ica,3.58351893845611,ica,0.93,91.8933,0.0,0.0,17.04,11.8,23.63
2025-08-14,33.0,Papa Canchan,ica,3.5263605246161616,ica,1.2,91.8933,0.0,0.0,17.04,11.8,23.63
2025-08-14,38.0,Papa Blanca,ica,3.6635616461296463,ica,1.28,91.8933,0.0,0.0,17.04,11.8,23.63
2025-08-14,15.0,Papa Yungay,chincha,2.772588722239781,ica,1.28,91.8933,0.0,0.0,17.0,13.95,21.3
2025-08-14,30.0,Papa Yungay,huanuco,3.4339872044851463,huanuco,1.28,91.8933,0.0,0.0,9.58,6.42,14.57
2025-08-14,23.0,Papa Unica,huanuco,3.1780538303479458,huanuco,0.93,91.8933,0.0,0.0,9.58,6.42,14.57
2025-08-14,134.0,Papa Canchan,huanuco,4.90527477843843,huanuco,1.2,91.8933,0.0,0.0,9.58,6.42,14.57
2025-08-14,119.0,Papa Blanca,huanuco,4.787491742782046,huanuco,1.28,91.8933,0.0,0.0,9.58,6.42,14.57
2025-08-14,25.0,Papa Amarilla,ambo,3.258096538021482,huanuco,2.6,91.8933,0.0,0.0,9.58,6.42,14.57
2025-08-14,19.0,Papa Yungay,acobamba,2.995732273553991,huancavelica,1.28,91.8933,0.0,5.0,3.5,-1.09,8.89
2025-08-14,29.0,Papa Yungay,huamanga,3.4011973816621555,ayacucho,1.28,91.8933,0.0,0.0,7.16,4.16,11.36
2025-08-14,35.0,Papa Huayro,huamanga,3.58351893845611,ayacucho,1.73,91.8933,0.0,0.0,7.16,4.16,11.36
2025-08-14,51.0,Papa Blanca,huamanga,3.951243718581428,ayacucho,1.28,91.8933,0.0,0.0,7.16,4.16,11.36
2025-08-14,23.0,Papa Yungay,arequipa,3.1780538303479458,arequipa,1.28,91.8933,0.0,0.0,9.42,2.82,18.9
2025-08-14,32.0,Papa Unica,arequipa,3.49650756146648,arequipa,0.93,91.8933,0.0,0.0,9.42,2.82,18.9
2025-08-14,62.0,Papa Canchan,arequipa,4.143134726391533,arequipa,1.2,91.8933,0.0,0.0,9.42,2.82,18.9
2025-08-14,81.0,Papa Blanca,arequipa,4.406719247264253,arequipa,1.28,91.8933,0.0,0.0,9.42,2.82,18.9
2025-08-14,43.0,Papa Blanca,andahuaylas,3.784189633918261,apurimac,1.28,91.8933,0.0,0.0,11.64,7.86,17.14
2025-08-13,22.0,Papa Blanca,pasco,3.1354942159291497,pasco,1.2,91.8933,0.75,1.0,6.94,0.69,14.89
2025-08-13,19.0,Papa Unica,lima,2.995732273553991,lima,1.03,91.8933,0.0,0.0,17.12,13.15,21.99
2025-08-13,11.0,Papa Blanca,lima,2.4849066497880004,lima,1.2,91.8933,0.0,0.0,17.12,13.15,21.99
2025-08-13,1.0,Papa Blanca,huaral,0.6931471805599453,lima,1.2,91.8933,0.0,0.0,17.93,16.5,19.9
2025-08-13,3.0,Papa Yungay,canta,1.3862943611198906,lima,1.2,91.8933,0.51,0.0,15.54,10.68,21.76
2025-08-13,21.0,Papa Canchan,canta,3.091042453358316,lima,1.11,91.8933,0.51,0.0,15.54,10.68,21.76
2025-08-13,22.0,Papa Canchan,canete,3.1354942159291497,lima,1.11,91.8933,0.0,0.0,17.22,13.09,22.26
2025-08-13,25.0,Papa Yungay,tarma,3.258096538021482,junin,1.2,91.8933,0.0,0.0,8.8,3.68,16.12
2025-08-13,100.0,Papa Blanca,tarma,4.61512051684126,junin,1.2,91.8933,0.0,0.0,8.8,3.68,16.12
2025-08-13,36.0,Papa Yungay,jauja,3.610917912644224,junin,1.2,91.8933,0.35,1.0,6.57,1.02,14.39
2025-08-13,12.0,Papa Canchan,jauja,2.5649493574615367,junin,1.11,91.8933,0.35,1.0,6.57,1.02,14.39
2025-08-13,70.0,Papa Blanca,jauja,4.262679877041316,junin,1.2,91.8933,0.35,1.0,6.57,1.02,14.39
2025-08-13,42.0,Papa Yungay,huancayo,3.7612001156935615,junin,1.2,91.8933,0.85,0.0,8.29,2.73,15.88
2025-08-13,16.0,Papa Negra Andina,huancayo,2.833213344056216,junin,1.23,91.8933,0.85,0.0,8.29,2.73,15.88
2025-08-13,11.0,Papa Huayro,huancayo,2.4849066497880004,junin,1.7,91.8933,0.85,0.0,8.29,2.73,15.88
2025-08-13,81.0,Papa Blanca,huancayo,4.406719247264253,junin,1.2,91.8933,0.85,0.0,8.29,2.73,15.88
2025-08-13,3.0,Papa Amarilla,huancayo,1.3862943611198906,junin,2.53,91.8933,0.85,0.0,8.29,2.73,15.88
2025-08-13,32.0,Papa Yungay,nazca,3.49650756146648,ica,1.2,91.8933,0.0,0.0,17.26,12.22,23.95
2025-08-13,27.0,Papa Canchan,nazca,3.332204510175204,ica,1.11,91.8933,0.0,0.0,17.26,12.22,23.95
2025-08-13,356.0,Papa Blanca,nazca,5.877735781779639,ica,1.2,91.8933,0.0,0.0,17.26,12.22,23.95
2025-08-13,23.0,Papa Yungay,ica,3.1780538303479458,ica,1.2,91.8933,0.0,0.0,17.63,12.5,24.16
2025-08-13,19.0,Papa Unica,ica,2.995732273553991,ica,1.03,91.8933,0.0,0.0,17.63,12.5,24.16
2025-08-13,59.0,Papa Blanca,ica,4.0943445622221,ica,1.2,91.8933,0.0,0.0,17.63,12.5,24.16
2025-08-13,12.0,Papa Yungay,huanuco,2.5649493574615367,huanuco,1.2,91.8933,0.0,0.0,9.93,4.53,17.1
2025-08-13,40.0,Papa Canchan,huanuco,3.713572066704308,huanuco,1.11,91.8933,0.0,0.0,9.93,4.53,17.1
2025-08-13,68.0,Papa Blanca,huanuco,4.23410650459726,huanuco,1.2,91.8933,0.0,0.0,9.93,4.53,17.1
2025-08-13,23.0,Papa Canchan,ambo,3.1780538303479458,huanuco,1.11,91.8933,0.26,0.0,9.93,4.53,17.1
2025-08-13,7.0,Papa Blanca,huancavelica,2.079441541679836,huancavelica,1.2,91.8933,0.06,5.0,4.7,-2.0,12.81
2025-08-13,19.0,Papa Peruanita,huamanga,2.995732273553991,ayacucho,1.9,91.8933,0.0,0.0,8.62,4.36,14.49
2025-08-13,38.0,Papa Huayro,huamanga,3.6635616461296463,ayacucho,1.7,91.8933,0.0,0.0,8.62,4.36,14.49
2025-08-13,8.0,Papa Canchan,huamanga,2.19722457733622,ayacucho,1.11,91.8933,0.0,0.0,8.62,4.36,14.49
2025-08-13,76.0,Papa Blanca,huamanga,4.343805421853684,ayacucho,1.2,91.8933,0.0,0.0,8.62,4.36,14.49
2025-08-13,29.0,Papa Canchan,cangallo,3.4011973816621555,ayacucho,1.11,91.8933,0.0,2.0,7.63,2.81,14.59
2025-08-13,32.0,Papa Canchan,arequipa,3.49650756146648,arequipa,1.11,91.8933,0.0,0.0,9.66,2.1,19.12
2025-08-13,157.0,Papa Blanca,arequipa,5.062595033026967,arequipa,1.2,91.8933,0.0,0.0,9.66,2.1,19.12
2025-08-13,23.0,Papa Blanca,andahuaylas,3.1780538303479458,apurimac,1.2,91.8933,0.0,0.0,12.14,7.88,18.7
2025-08-12,74.0,Papa Yungay,pasco,4.31748811353631,pasco,1.19,91.8933,1.49,1.0,5.84,-0.52,13.73
2025-08-12,58.0,Papa Blanca,pasco,4.07753744390572,pasco,1.19,91.8933,1.49,1.0,5.84,-0.52,13.73
2025-08-12,46.0,Papa Blanca,lima,3.8501476017100575,lima,1.19,91.8933,0.0,0.0,17.41,14.05,21.79
2025-08-12,21.0,Papa Yungay,canta,3.091042453358316,lima,1.19,91.8933,0.07,0.0,15.77,11.24,21.95
2025-08-12,19.0,Papa Blanca,canta,2.995732273553991,lima,1.19,91.8933,0.07,0.0,15.77,11.24,21.95
2025-08-12,11.0,Papa Yungay,canete,2.4849066497880004,lima,1.19,91.8933,0.0,0.0,17.6,14.44,22.06
2025-08-12,25.0,Papa Unica,canete,3.258096538021482,lima,1.03,91.8933,0.0,0.0,17.6,14.44,22.06
2025-08-12,22.0,Papa Blanca,canete,3.1354942159291497,lima,1.19,91.8933,0.0,0.0,17.6,14.44,22.06
2025-08-12,19.0,Papa Blanca,barranca,2.995732273553991,lima,1.19,91.8933,0.0,0.0,17.1,12.8,23.38
2025-08-12,28.0,Papa Yungay,tarma,3.367295829986474,junin,1.19,91.8933,0.0,0.0,8.28,3.89,15.56
2025-08-12,293.0,Papa Blanca,tarma,5.683579767338681,junin,1.19,91.8933,0.0,0.0,8.28,3.89,15.56
2025-08-12,91.0,Papa Blanca,jauja,4.5217885770490405,junin,1.19,91.8933,0.0,1.0,5.86,0.8,13.84
2025-08-12,59.0,Papa Yungay,huancayo,4.0943445622221,junin,1.19,91.8933,0.0,0.0,8.0,3.25,15.31
2025-08-12,200.0,Papa Blanca,huancayo,5.303304908059076,junin,1.19,91.8933,0.0,0.0,8.0,3.25,15.31
2025-08-12,1.0,Papa Amarilla,huancayo,0.6931471805599453,junin,2.4,91.8933,0.0,0.0,8.0,3.25,15.31
2025-08-12,61.0,Papa Blanca,palpa,4.127134385045092,ica,1.19,91.8933,0.0,0.0,18.57,14.92,25.28
2025-08-12,74.0,Papa Yungay,nazca,4.31748811353631,ica,1.19,91.8933,0.0,0.0,17.49,13.14,23.32
2025-08-12,32.0,Papa Unica,nazca,3.49650756146648,ica,1.03,91.8933,0.0,0.0,17.49,13.14,23.32
2025-08-12,300.0,Papa Blanca,nazca,5.707110264748875,ica,1.19,91.8933,0.0,0.0,17.49,13.14,23.32
2025-08-12,268.0,Papa Blanca,ica,5.594711379601839,ica,1.19,91.8933,0.0,0.0,18.15,14.62,23.7
2025-08-12,21.0,Papa Blanca,pachitea,3.091042453358316,huanuco,1.19,91.8933,0.0,0.0,8.75,2.69,15.74
2025-08-12,124.0,Papa Yungay,huanuco,4.8283137373023015,huanuco,1.19,91.8933,0.0,0.0,8.75,2.69,15.74
2025-08-12,170.0,Papa Blanca,huanuco,5.14166355650266,huanuco,1.19,91.8933,0.0,0.0,8.75,2.69,15.74
2025-08-12,37.0,Papa Blanca,ambo,3.6375861597263857,huanuco,1.19,91.8933,2.64,0.0,8.75,2.69,15.74
2025-08-12,42.0,Papa Amarilla,ambo,3.7612001156935615,huanuco,2.4,91.8933,2.64,0.0,8.75,2.69,15.74
2025-08-12,15.0,Papa Blanca,tayacaja,2.772588722239781,huancavelica,1.19,91.8933,0.43,0.0,6.9,1.57,14.31
2025-08-12,18.0,Papa Blanca,huancavelica,2.9444389791664403,huancavelica,1.19,91.8933,0.47,4.0,4.77,-0.43,11.88
2025-08-12,40.0,Papa Yungay,huamanga,3.713572066704308,ayacucho,1.19,91.8933,0.0,0.0,8.29,4.5,14.18
2025-08-12,271.0,Papa Blanca,huamanga,5.605802066295998,ayacucho,1.19,91.8933,0.0,0.0,8.29,4.5,14.18
2025-08-12,19.0,Papa Amarilla,huamanga,2.995732273553991,ayacucho,2.4,91.8933,0.0,0.0,8.29,4.5,14.18
2025-08-12,32.0,Papa Canchan,arequipa,3.49650756146648,arequipa,1.1,91.8933,0.0,0.0,10.73,3.78,19.2
2025-08-12,45.0,Papa Blanca,arequipa,3.828641396489095,arequipa,1.19,91.8933,0.0,0.0,10.73,3.78,19.2
2025-08-12,151.0,Papa Blanca,andahuaylas,5.0238805208462765,apurimac,1.19,91.8933,0.0,0.0,11.55,6.55,18.91
2025-08-11,32.0,Papa Yungay,pasco,3.49650756146648,pasco,1.23,91.8933,0.0,1.0,6.26,0.52,13.94
2025-08-11,21.0,Papa Blanca,pasco,3.091042453358316,pasco,1.23,91.8933,0.0,1.0,6.26,0.52,13.94
2025-08-11,13.0,Papa Huayro,canete,2.639057329615259,lima,1.66,91.8933,0.0,0.0,17.54,13.84,22.67
2025-08-11,1.0,Papa Blanca,canete,0.6931471805599453,lima,1.23,91.8933,0.0,0.0,17.54,13.84,22.67
2025-08-11,17.0,Papa Yungay,barranca,2.8903717578961645,lima,1.23,91.8933,0.0,0.0,17.1,13.37,24.19
2025-08-11,13.0,Papa Blanca,barranca,2.639057329615259,lima,1.23,91.8933,0.0,0.0,17.1,13.37,24.19
2025-08-11,64.0,Papa Blanca,tarma,4.174387269895637,junin,1.23,91.8933,0.0,0.0,7.74,3.09,15.31
2025-08-11,6.0,Papa Blanca,junin,1.9459101490553128,junin,1.23,91.8933,0.0,3.0,5.83,0.22,14.4
2025-08-11,48.0,Papa Yungay,jauja,3.8918202981106265,junin,1.23,91.8933,0.0,1.0,5.92,0.28,13.97
2025-08-11,37.0,Papa Blanca,jauja,3.6375861597263857,junin,1.23,91.8933,0.0,1.0,5.92,0.28,13.97
2025-08-11,17.0,Papa Yungay,huancayo,2.8903717578961645,junin,1.23,91.8933,0.0,0.0,8.22,4.3,15.4
2025-08-11,24.0,Papa Canchan,huancayo,3.218875824868201,junin,1.08,91.8933,0.0,0.0,8.22,4.3,15.4
2025-08-11,39.0,Papa Blanca,huancayo,3.688879454113936,junin,1.23,91.8933,0.0,0.0,8.22,4.3,15.4
2025-08-11,32.0,Papa Yungay,nazca,3.49650756146648,ica,1.23,91.8933,0.0,0.0,17.13,12.49,23.03
2025-08-11,283.0,Papa Blanca,nazca,5.648974238161206,ica,1.23,91.8933,0.0,0.0,17.13,12.49,23.03
2025-08-11,20.0,Papa Yungay,ica,3.044522437723423,ica,1.23,91.8933,0.0,0.0,17.77,13.68,23.15
2025-08-11,55.0,Papa Blanca,ica,4.02535169073515,ica,1.23,91.8933,0.0,0.0,17.77,13.68,23.15
2025-08-11,12.0,Papa Yungay,huanuco,2.5649493574615367,huanuco,1.23,91.8933,0.0,0.0,9.03,4.63,15.69
2025-08-11,35.0,Papa Blanca,huanuco,3.58351893845611,huanuco,1.23,91.8933,0.0,0.0,9.03,4.63,15.69
2025-08-11,13.0,Papa Blanca,huancavelica,2.639057329615259,huancavelica,1.23,91.8933,0.0,4.0,4.77,-0.5,11.76
2025-08-11,20.0,Papa Yungay,huamanga,3.044522437723423,ayacucho,1.23,91.8933,0.0,0.0,8.12,4.1,14.51
2025-08-11,55.0,Papa Blanca,huamanga,4.02535169073515,ayacucho,1.23,91.8933,0.0,0.0,8.12,4.1,14.51
2025-08-11,33.0,Papa Yungay,arequipa,3.5263605246161616,arequipa,1.23,91.8933,0.0,0.0,10.14,3.41,19.33
2025-08-10,69.0,Papa Blanca,pasco,4.248495242049359,pasco,1.31,91.8933,0.42,1.0,5.3,1.57,12.55
2025-08-10,9.0,Papa Blanca,daniel alcides carrion,2.302585092994046,pasco,1.31,91.8933,0.35,1.0,5.3,1.57,12.55
2025-08-10,12.0,Papa Canchan,lima,2.5649493574615367,lima,1.01,91.8933,0.0,0.0,16.81,13.26,21.73
2025-08-10,24.0,Papa Blanca,lima,3.218875824868201,lima,1.31,91.8933,0.0,0.0,16.81,13.26,21.73
2025-08-10,24.0,Papa Unica,canta,3.218875824868201,lima,1.0,91.8933,5.59,0.0,15.05,10.09,21.54
2025-08-10,25.0,Papa Blanca,canete,3.258096538021482,lima,1.31,91.8933,0.0,0.0,17.21,13.64,22.19
2025-08-10,30.0,Papa Blanca,barranca,3.4339872044851463,lima,1.31,91.8933,0.05,0.0,16.47,12.29,23.5
2025-08-10,227.0,Papa Blanca,tarma,5.429345628954441,junin,1.31,91.8933,0.0,0.0,7.0,2.78,13.42
2025-08-10,27.0,Papa Blanca,junin,3.332204510175204,junin,1.31,91.8933,0.1,2.0,4.82,0.45,11.95
2025-08-10,88.0,Papa Blanca,jauja,4.48863636973214,junin,1.31,91.8933,0.74,1.0,5.11,0.08,12.29
2025-08-10,36.0,Papa Yungay,huancayo,3.610917912644224,junin,1.31,91.8933,1.69,0.0,6.82,2.56,13.52
2025-08-10,146.0,Papa Blanca,huancayo,4.990432586778736,junin,1.31,91.8933,1.69,0.0,6.82,2.56,13.52
2025-08-10,2.0,Papa Amarilla,huancayo,1.0986122886681096,junin,2.45,91.8933,1.69,0.0,6.82,2.56,13.52
2025-08-10,50.0,Papa Blanca,palpa,3.9318256327243257,ica,1.31,91.8933,0.0,0.0,17.72,13.05,24.8
2025-08-10,549.0,Papa Blanca,nazca,6.309918278226516,ica,1.31,91.8933,0.0,0.0,17.0,12.94,22.56
2025-08-10,39.0,Papa Blanca,ica,3.688879454113936,ica,1.31,91.8933,0.0,0.0,17.31,12.65,23.47
2025-08-10,21.0,Papa Yungay,huanuco,3.091042453358316,huanuco,1.31,91.8933,5.07,0.0,7.98,4.73,13.8
2025-08-10,202.0,Papa Blanca,huanuco,5.313205979041787,huanuco,1.31,91.8933,5.07,0.0,7.98,4.73,13.8
2025-08-10,2.0,Papa Amarilla,ambo,1.0986122886681096,huanuco,2.45,91.8933,2.49,0.0,7.98,4.73,13.8
2025-08-10,76.0,Papa Blanca,huamanga,4.343805421853684,ayacucho,1.31,91.8933,0.0,0.0,7.82,2.85,14.56
2025-08-10,56.0,Papa Blanca,arequipa,4.04305126783455,arequipa,1.31,91.8933,0.0,0.0,9.3,3.25,18.22
2025-08-10,19.0,Papa Blanca,andahuaylas,2.995732273553991,apurimac,1.31,91.8933,0.65,0.0,11.3,6.99,18.4
2025-08-10,21.0,Papa Blanca,abancay,3.091042453358316,apurimac,1.31,91.8933,0.53,0.0,11.3,6.99,18.4
2025-08-09,12.0,Papa Unica,pasco,2.5649493574615367,pasco,1.0,91.8933,3.07,1.0,5.18,2.21,9.32
2025-08-09,49.0,Papa Blanca,pasco,3.912023005428146,pasco,1.31,91.8933,3.07,1.0,5.18,2.21,9.32
2025-08-09,68.0,Papa Blanca,daniel alcides carrion,4.23410650459726,pasco,1.31,91.8933,2.22,1.0,5.18,2.21,9.32
2025-08-09,9.0,Papa Blanca,lima,2.302585092994046,lima,1.31,91.8933,0.0,0.0,16.72,13.55,21.08
2025-08-09,1.0,Papa Blanca,huaura,0.6931471805599453,lima,1.31,91.8933,0.0,0.0,17.49,13.95,21.69
2025-08-09,1.0,Papa Blanca,huaral,0.6931471805599453,lima,1.31,91.8933,0.0,0.0,17.59,16.26,19.26
2025-08-09,20.0,Papa Unica,canete,3.044522437723423,lima,1.0,91.8933,0.0,0.0,17.08,13.86,22.18
2025-08-09,1.0,Papa Color,canete,0.6931471805599453,lima,1.01,91.8933,0.0,0.0,17.08,13.86,22.18
2025-08-09,1.0,Papa Blanca,canete,0.6931471805599453,lima,1.31,91.8933,0.0,0.0,17.08,13.86,22.18
2025-08-09,18.0,Papa Yungay,tarma,2.9444389791664403,junin,1.31,91.8933,0.0,0.0,7.01,4.44,10.47
2025-08-09,99.0,Papa Color,tarma,4.605170185988092,junin,1.01,91.8933,0.0,0.0,7.01,4.44,10.47
2025-08-09,194.0,Papa Blanca,tarma,5.272999558563747,junin,1.31,91.8933,0.0,0.0,7.01,4.44,10.47
2025-08-09,33.0,Papa Amarilla,tarma,3.5263605246161616,junin,2.45,91.8933,0.0,0.0,7.01,4.44,10.47
2025-08-09,20.0,Papa Color,junin,3.044522437723423,junin,1.01,91.8933,0.0,1.0,4.52,0.18,10.24
2025-08-09,15.0,Papa Blanca,junin,2.772588722239781,junin,1.31,91.8933,0.0,1.0,4.52,0.18,10.24
2025-08-09,157.0,Papa Blanca,jauja,5.062595033026967,junin,1.31,91.8933,0.0,1.0,4.56,0.04,10.09
2025-08-09,14.0,Papa Yungay,huancayo,2.70805020110221,junin,1.31,91.8933,0.0,0.0,6.13,2.19,11.39
2025-08-09,16.0,Papa Color,huancayo,2.833213344056216,junin,1.01,91.8933,0.0,0.0,6.13,2.19,11.39
2025-08-09,176.0,Papa Blanca,huancayo,5.176149732573829,junin,1.31,91.8933,0.0,0.0,6.13,2.19,11.39
2025-08-09,3.0,Papa Blanca,palpa,1.3862943611198906,ica,1.31,91.8933,0.0,0.0,16.83,12.16,23.84
2025-08-09,153.0,Papa Color,nazca,5.0369526024136295,ica,1.01,91.8933,0.0,0.0,16.79,12.52,22.75
2025-08-09,349.0,Papa Blanca,nazca,5.857933154483459,ica,1.31,91.8933,0.0,0.0,16.79,12.52,22.75
2025-08-09,65.0,Papa Color,ica,4.189654742026425,ica,1.01,91.8933,0.0,0.0,17.26,12.62,24.47
2025-08-09,125.0,Papa Blanca,ica,4.836281906951478,ica,1.31,91.8933,0.0,0.0,17.26,12.62,24.47
2025-08-09,18.0,Papa Color,huanuco,2.9444389791664403,huanuco,1.01,91.8933,0.37,0.0,8.51,5.98,11.97
2025-08-09,305.0,Papa Blanca,huanuco,5.723585101952381,huanuco,1.31,91.8933,0.37,0.0,8.51,5.98,11.97
2025-08-09,31.0,Papa Blanca,ambo,3.4657359027997265,huanuco,1.31,91.8933,3.91,0.0,8.51,5.98,11.97
2025-08-09,32.0,Papa Amarilla,ambo,3.49650756146648,huanuco,2.45,91.8933,3.91,0.0,8.51,5.98,11.97
2025-08-09,51.0,Papa Blanca,huancavelica,3.951243718581428,huancavelica,1.31,91.8933,0.96,4.0,4.07,-1.74,11.82
2025-08-09,21.0,Papa Color,huamanga,3.091042453358316,ayacucho,1.01,91.8933,0.0,0.0,7.24,2.14,13.07
2025-08-09,414.0,Papa Blanca,huamanga,6.028278520230698,ayacucho,1.31,91.8933,0.0,0.0,7.24,2.14,13.07
2025-08-09,38.0,Papa Amarilla,huamanga,3.6635616461296463,ayacucho,2.45,91.8933,0.0,0.0,7.24,2.14,13.07
2025-08-09,1.0,Papa Blanca,cangallo,0.6931471805599453,ayacucho,1.31,91.8933,0.0,1.0,6.39,0.81,13.04
2025-08-09,29.0,Papa Unica,arequipa,3.4011973816621555,arequipa,1.0,91.8933,0.0,0.0,8.34,1.77,17.03
2025-08-09,87.0,Papa Blanca,arequipa,4.477336814478207,arequipa,1.31,91.8933,0.0,0.0,8.34,1.77,17.03
2025-08-09,130.0,Papa Blanca,andahuaylas,4.875197323201151,apurimac,1.31,91.8933,0.0,0.0,10.23,7.38,14.41
2025-08-08,43.0,Papa Color,pasco,3.784189633918261,pasco,1.0,91.8933,0.0,1.0,6.87,1.43,14.01
2025-08-08,87.0,Papa Blanca,pasco,4.477336814478207,pasco,1.28,91.8933,0.0,1.0,6.87,1.43,14.01
2025-08-08,12.0,Papa Blanca,daniel alcides carrion,2.5649493574615367,pasco,1.28,91.8933,0.0,1.0,6.87,1.43,14.01
2025-08-08,20.0,Papa Color,lima,3.044522437723423,lima,1.0,91.8933,0.0,0.0,16.59,13.11,20.95
2025-08-08,18.0,Papa Blanca,lima,2.9444389791664403,lima,1.28,91.8933,0.0,0.0,16.59,13.11,20.95
2025-08-08,1.0,Papa Blanca,huaura,0.6931471805599453,lima,1.28,91.8933,0.0,0.0,17.4,13.85,21.31
2025-08-08,25.0,Papa Blanca,canta,3.258096538021482,lima,1.28,91.8933,0.0,0.0,15.01,10.21,21.17
2025-08-08,41.0,Papa Blanca,canete,3.737669618283368,lima,1.28,91.8933,0.0,0.0,16.76,13.25,21.15
2025-08-08,8.0,Papa Blanca,barranca,2.19722457733622,lima,1.28,91.8933,0.0,0.0,15.84,11.11,22.15
2025-08-08,198.0,Papa Blanca,tarma,5.293304824724492,junin,1.28,91.8933,0.0,0.0,7.9,1.87,14.94
2025-08-08,65.0,Papa Blanca,junin,4.189654742026425,junin,1.28,91.8933,0.0,1.0,6.39,1.18,14.86
2025-08-08,47.0,Papa Color,jauja,3.87120101090789,junin,1.0,91.8933,0.0,1.0,5.69,0.06,13.42
2025-08-08,41.0,Papa Blanca,jauja,3.737669618283368,junin,1.28,91.8933,0.0,1.0,5.69,0.06,13.42
2025-08-08,37.0,Papa Color,huancayo,3.6375861597263857,junin,1.0,91.8933,0.0,0.0,7.31,2.59,13.75
2025-08-08,245.0,Papa Blanca,huancayo,5.5053315359323625,junin,1.28,91.8933,0.0,0.0,7.31,2.59,13.75
2025-08-08,1.0,Papa Amarilla,huancayo,0.6931471805599453,junin,2.48,91.8933,0.0,0.0,7.31,2.59,13.75
2025-08-08,21.0,Papa Blanca,concepcion,3.091042453358316,junin,1.28,91.8933,0.09,0.0,7.31,2.59,13.75
2025-08-08,37.0,Papa Blanca,palpa,3.6375861597263857,ica,1.28,91.8933,0.0,0.0,16.8,12.05,23.28
2025-08-08,31.0,Papa Unica,nazca,3.4657359027997265,ica,1.0,91.8933,0.0,0.0,17.17,12.04,23.78
2025-08-08,218.0,Papa Blanca,nazca,5.389071729816501,ica,1.28,91.8933,0.0,0.0,17.17,12.04,23.78
2025-08-08,30.0,Papa Color,ica,3.4339872044851463,ica,1.0,91.8933,0.0,0.0,16.24,11.98,21.78
2025-08-08,193.0,Papa Blanca,ica,5.267858159063328,ica,1.28,91.8933,0.0,0.0,16.24,11.98,21.78
2025-08-08,23.0,Papa Blanca,pachitea,3.1780538303479458,huanuco,1.28,91.8933,0.0,0.0,9.39,5.05,14.6
2025-08-08,204.0,Papa Blanca,huanuco,5.3230099791384085,huanuco,1.28,91.8933,0.0,0.0,9.39,5.05,14.6
2025-08-08,74.0,Papa Amarilla,ambo,4.31748811353631,huanuco,2.48,91.8933,0.0,0.0,9.39,5.05,14.6
2025-08-08,51.0,Papa Color,huamanga,3.951243718581428,ayacucho,1.0,91.8933,0.0,0.0,8.89,4.97,14.93
2025-08-08,311.0,Papa Blanca,huamanga,5.7430031878094825,ayacucho,1.28,91.8933,0.0,0.0,8.89,4.97,14.93
